B&B-HB-MHV,BestFS-HB-MHV,B&B-HB-MVPWU,BestFS-HB-MVPWU,B&B-HB-MCF,BestFS-HB-MCF,01LP,BoolOpt
0.643082,0.580463,0.170091,0.167178,0.138053,0.188731,0.588327,2.493981
0.651528,0.639878,0.133976,0.118831,0.128151,0.129607,0.452604,2.139238
0.808804,0.79861,0.126694,0.105433,0.133976,0.133393,0.809386,1.229079
0.628228,0.673081,0.130771,0.115627,0.759583,0.295037,1.218594,2.564755
1.531979,1.294901,0.802979,0.745894,1.850317,1.814202,1.571007,2.254282
0.634926,0.617743,0.154946,0.136014,0.149703,0.161353,0.621529,1.117238
1.374705,1.446644,2.175644,2.034096,4.344007,3.292883,1.761194,1.50635
0.654441,0.660848,0.114752,0.102229,0.108054,0.110384,0.754631,1.229078
0.593278,0.621529,0.659683,0.620073,6.228401,4.107803,0.829774,0.726671
0.75434,0.705992,0.180867,0.163101,0.171838,0.165139,0.727836,2.298552
6.149762,4.532155,7.161568,7.175839,14.314398,9.883599,1.062483,0.895305
0.720263,0.685022,0.336103,0.273193,0.237078,0.14883,0.761912,1.419265
0.76599,0.763951,0.292125,0.282514,0.219604,0.213778,1.013262,0.827735
0.755504,0.766864,0.168634,0.161353,0.137762,0.136014,0.814337,1.626927
0.668421,0.66842,0.193973,0.173294,0.370472,0.362607,1.56227,1.6112
0.635218,0.627937,0.149121,0.130772,0.143005,0.15815,0.65677,4.613705
0.73133,0.730749,0.191935,0.184653,0.466002,0.411538,2.755815,3.162694
0.709196,0.674829,0.143004,0.12582,0.13951,0.118539,1.787698,2.090016
0.162518,0.157275,0.0932,0.084171,0.079803,0.080094,0.995495,0.866471
0.755796,0.781426,0.094366,0.084172,0.22805,0.119121,0.936663,2.184091
0.738612,0.797736,0.247563,0.232709,0.319503,0.298824,0.530368,1.451595
4.331774,4.464294,5.469109,5.552698,49.531581,18.972665,1.048503,0.897344
0.747058,0.726962,0.263582,0.239408,0.346589,0.335522,0.607841,1.015591
0.818707,0.865307,0.242903,0.258631,0.291833,0.293581,0.765407,0.697837
1.94177,1.939731,3.114055,3.051436,21.049283,16.092194,0.929964,0.978603
1.07122,0.990544,0.385908,0.35853,0.406586,0.383577,0.50998,0.528911
0.862976,0.777931,0.351539,0.289212,0.350958,0.332899,0.892101,0.881326
1.228787,1.1618,1.336841,1.425673,0.650072,0.598812,2.105162,2.07225
0.9687,1.031902,0.904625,0.82191,5.024077,3.211041,0.764242,0.612209
1.1385,1.088696,0.60784,0.555998,2.293018,1.246845,2.574658,2.392917
1.047338,0.986467,0.927052,0.900547,1.611491,1.740515,2.153218,1.34587
0.939866,0.851908,0.316299,0.269116,0.247272,0.228049,0.641917,0.978603
0.876665,0.858607,0.264165,0.240282,0.207371,0.213487,0.751136,0.883364
0.904916,0.8988,0.102812,0.094948,0.119413,0.109802,0.709778,15.543185
0.909867,0.841715,0.779096,0.686479,1.240728,1.187721,0.959963,0.939284
0.907246,0.841424,0.930255,0.431343,0.268242,0.31426,0.72405,1.097724
1.018213,0.985884,0.112132,0.092909,0.100482,0.210575,0.564153,37.769706
0.749097,0.778513,0.09087,0.068736,0.141839,0.051551,0.709196,2.377481
0.913654,0.965205,0.292708,0.271446,0.252223,0.233874,0.818123,0.766281
0.956176,0.888898,0.292998,0.257175,0.392315,0.253097,0.7823,0.711817
0.938119,0.922974,0.220477,0.200671,0.204458,0.181158,0.694634,10.798709
2.562425,2.34457,3.244826,3.162402,11.689355,9.07829,1.305677,2.605822
0.874335,0.91977,0.659392,0.290377,0.460176,0.437459,0.806183,5.703566
0.914819,0.827735,0.271446,0.239991,0.39814,0.262708,1.092482,1.167625
0.970739,0.935789,0.214943,0.18873,0.161353,0.145917,0.848414,0.710361
0.903169,0.877248,0.208827,0.202128,0.202128,0.201254,0.735408,1.220633
0.885111,0.933459,0.167469,0.147955,0.168343,0.148538,0.856569,2.731933
0.918896,0.939285,0.168634,0.165139,0.139509,0.118247,0.79395,7.498545
0.978312,0.996078,0.228631,0.214652,0.695216,0.357656,1.499068,1.281213
0.899382,0.968409,0.188148,0.178537,0.153198,0.123782,0.678906,5.814241
1.007437,0.958216,0.289212,0.241447,0.342803,0.304066,2.605239,2.835619
1.422761,1.306552,1.239855,1.148402,5.022621,2.856297,5.596677,4.375171
0.948604,1.011806,0.145626,0.124073,0.160479,0.142422,1.372374,1.092773
1.176071,1.20141,0.410372,0.423187,1.629549,1.100928,1.206944,1.086657
1.067435,1.05928,0.851617,0.696381,0.551921,0.274649,1.178983,6.969343
0.963167,0.945692,0.392898,0.366102,1.067143,0.602015,1.052289,1.027824
2.274378,2.767466,1.94643,1.95808,1.402373,1.354026,1.712847,1.763232
1.061027,0.98501,0.26096,0.230088,0.247855,0.248728,2.147101,1.6578
1.005107,0.989962,0.229506,0.200381,0.281931,0.257466,0.996951,1.75566
0.988215,1.050251,0.911324,0.819289,0.316007,0.297367,0.729583,0.814046
1.09656,1.077628,0.236496,0.213195,0.242029,0.222225,1.173741,3.194731
0.855112,0.876957,0.112714,0.092327,0.118539,0.106015,1.116947,1.168207
1.025495,1.100346,0.808804,0.742399,5.959284,1.45509,0.778805,0.732205
0.962001,0.902586,0.181741,0.151741,0.186692,0.153489,1.071221,0.906664
0.949187,0.879869,0.284552,0.264747,0.309891,0.280475,0.743272,0.622112
0.992874,0.993748,0.254845,0.22601,0.222515,0.22805,0.715312,0.973943
0.985884,1.017339,0.269116,0.26999,0.259796,0.23737,0.936081,1.024912
1.346452,1.371209,1.068309,1.140829,6.502468,5.841619,1.254418,1.220924
1.011806,0.993456,0.371054,0.349209,0.395228,0.380373,0.631432,0.62182
0.932294,0.951808,0.310764,0.159896,0.226011,0.223972,0.845793,6.149471
2.590677,2.586307,3.145801,3.202595,34.582838,21.97517,1.651684,1.358395
10.246207,10.288437,26.543732,27.058372,71.717034,42.682525,2.303212,2.187877
2.716497,2.694945,3.236088,3.144345,40.086316,9.713508,2.555726,2.021573
1.321696,1.344705,1.03394,0.975399,0.508816,0.320959,1.360724,21.09501
0.879869,0.940158,0.188439,0.179701,0.23038,0.145043,0.889771,2.378063
1.152188,1.132675,0.76832,0.803561,4.626229,2.608443,1.042679,1.632752
2.204478,2.299134,2.301173,2.250787,2.664655,1.562852,3.216283,2.754942
0.999573,0.985593,0.174459,0.162227,0.191061,0.183779,0.769776,17.882222
1.073842,1.059279,0.499786,0.444158,0.380083,1.631587,0.920935,9.875153
1.301891,1.255291,0.20242,0.16776,0.360568,0.313094,0.791911,49.525756
1.680226,1.600715,1.956041,2.0606,5.438819,2.573493,5.701819,2.687954
1.105006,1.044717,0.449983,0.293581,0.285426,0.268824,1.27597,7.712905
1.130053,1.176071,0.412993,0.394353,1.332764,0.720555,1.550911,1.577124
1.003651,1.082579,1.662751,1.575376,17.58631,2.368161,0.965496,4.123822
1.19209,1.129762,0.843754,0.632306,0.335812,0.18378,1.311211,5.058737
1.058697,0.982389,2.516699,2.434566,0.235913,0.198051,0.747058,32.170407
1.064522,1.004816,0.189604,0.156402,0.156693,0.133102,0.829191,2.297387
1.294902,1.167625,0.463089,0.434837,2.145062,1.14316,1.285291,1.109958
1.209274,1.105006,0.340763,0.290377,0.403965,0.35154,0.858899,1.075881
1.104714,1.021708,0.379208,0.357365,0.392315,0.325327,0.789581,0.778513
1.064231,1.048503,0.123199,0.092618,0.082424,0.062036,1.837502,3.038038
1.869539,1.741972,2.547863,2.599414,1.088113,0.627063,0.856861,0.900839
1.158887,1.129471,0.248728,0.208244,0.203293,0.184362,0.838511,6.222284
1.095686,1.08025,0.168635,0.145334,0.262125,0.225137,0.751427,10.215916
1.046756,1.062774,0.283387,0.256883,0.63784,0.368141,1.055493,7.650579
1.047629,1.096269,0.66114,0.690848,0.41445,0.339016,0.832395,14.749236
1.141995,1.075299,0.278436,0.252514,0.3795,0.373384,0.90579,3.197644
1.081414,1.025203,0.193391,0.156693,0.168634,0.148247,0.970739,7.576018
1.081414,1.079959,0.281057,0.233292,0.192808,0.154363,1.033358,7.450489
1.019086,1.014427,0.100482,0.073395,0.070483,0.054464,1.488292,1.615568
0.934041,0.926469,0.106598,0.0699,0.057085,0.042522,1.461497,2.309037
4.646908,4.586619,4.962624,4.924762,9.07829,6.941965,3.136481,3.752768
1.102967,0.989962,0.055338,0.04194,0.047182,0.025921,1.708769,1.568968
1.145199,1.076754,0.43076,0.379209,0.43076,0.378918,0.79628,0.978894
1.219468,1.117238,0.383868,0.332026,0.513184,0.525999,1.279465,1.314998
1.209565,1.100928,0.25863,0.218147,0.306979,0.253097,0.970157,2.089143
1.020252,0.968992,0.361151,0.314843,0.357073,0.343093,0.844919,0.872296
1.173158,1.075589,0.183197,0.162227,0.166013,0.146499,0.91511,5.524155
1.126558,1.119277,0.427265,0.313386,0.224845,0.199216,0.928799,5.274845
1.05928,1.12481,0.253097,0.229215,0.176207,0.160188,0.93841,9.921462
1.949342,2.054775,1.745757,1.549454,12.052252,4.539436,2.613102,5.51804
1.192672,1.081123,0.548426,0.482894,0.262708,0.218438,0.980351,11.403637
1.311794,1.223545,0.544348,0.523961,1.153644,0.932294,1.677605,1.366841
47.537969,46.217728,56.820134,71.886834,205.439052,212.683044,4.858065,2.803289
1.169664,1.209273,0.286008,0.217856,0.238243,0.23067,1.111705,1.035688
1.192964,1.290824,0.352705,0.390859,0.39814,0.350957,0.67279,2.742418
1.160635,1.162091,0.108346,0.083298,0.080385,0.057668,1.656926,2.343696
1.107919,1.049959,0.078929,0.068444,0.062328,0.049513,1.197914,2.9128
7.050893,7.474663,20.984044,23.4256,64.362077,30.483482,1.831676,1.65081
1.244806,1.257621,0.284552,0.313677,0.284261,0.257466,1.053454,1.951963
1.254418,1.262864,0.190769,0.19106,0.226302,0.205332,1.178984,1.711098
1.214225,1.154519,0.198633,0.199215,0.192517,0.178245,1.024912,1.179858
1.303639,1.276553,0.091453,0.080968,0.124364,0.106307,0.816958,31.287044
1.188012,1.318784,0.283679,0.290959,0.37018,0.338143,1.17112,0.90346
1.76964,1.81129,1.201993,1.418392,4.547009,3.752186,1.372957,1.393053
1.249466,1.175198,0.262126,0.240282,0.309309,0.281348,0.962001,4.148578
1.300435,1.377325,0.216691,0.23038,0.309309,0.337269,1.049668,1.692168
1.394218,1.39014,0.394062,0.399305,0.496874,0.538814,0.9987,0.985884
1.287911,1.256456,0.077473,0.064075,0.131645,0.057377,2.242049,2.62184
1.822065,1.815949,2.247874,2.527475,27.927756,20.231451,1.895752,1.714303
1.708769,1.705857,1.169081,1.148985,1.012388,0.734244,3.233176,3.863442
2.078949,2.270591,1.979924,2.06293,80.499414,22.056138,1.53227,1.501689
13.496275,14.928937,20.472024,23.457929,857.296971,397.15611,1.294319,1.408198
1.209273,1.216264,0.16048,0.146791,0.159606,0.136596,1.049668,2.697857
1.321405,1.203449,0.24902,0.233584,0.140674,0.128733,2.082444,2.686207
1.316163,1.438197,0.336686,0.379499,0.513184,0.485224,0.545804,0.848997
1.558192,1.680227,0.517262,0.585123,0.618326,0.654441,0.763078,0.855403
14.911754,16.767022,24.756616,28.856846,1068.97782,692.110246,1.780999,1.449555
1.908858,1.904199,0.217273,0.164265,0.218147,0.164265,3.195313,4.550504
1.59256,1.512757,0.386198,0.401343,0.412411,0.394063,1.09685,1.160052
1.511592,1.504311,0.625607,0.51464,0.866763,0.813172,3.774611,1.754204
1.501981,1.451594,1.15714,1.144616,5.33659,3.442294,1.459749,1.356355
1.561396,1.738767,0.469205,0.536775,0.497748,0.488719,0.927343,0.807348
1.514796,1.57625,0.711817,0.856277,1.297231,1.214516,1.111705,1.287912
1.591103,1.496156,0.472992,0.491631,0.451439,0.430177,0.767155,1.70673
1.484215,1.520038,0.546678,0.528329,0.570851,0.487262,1.081706,0.97569
2.57291,2.633782,2.50534,3.02668,5.829969,4.745059,5.461536,3.851501
6.68712,8.637044,14.678462,17.943676,28.640447,21.431696,2.811445,2.509709
1.963031,1.824396,0.599103,0.59153,0.596773,0.577842,0.912489,0.59852
1.651393,1.557319,0.13048,0.118831,0.128733,0.119704,1.695663,2.357385
1.403829,1.705274,0.782882,0.8988,1.462953,1.327812,2.239137,2.602327
1.774883,1.755951,0.41212,0.378043,0.317172,0.343676,1.435575,2.063803
1.814202,1.893422,0.627063,0.467167,0.388238,0.370762,1.177819,1.417518
15.945986,15.146211,56.647132,66.947511,433.090644,270.832739,2.122927,1.520038
1.835464,1.734399,0.604928,0.624733,1.84653,0.983846,0.899965,0.839385
1.786242,1.872161,3.069202,0.973652,0.818124,0.511728,2.932314,5.474643
1.706438,1.856725,1.135005,1.124519,3.254438,1.994195,1.413732,1.447517
1.612074,1.617316,0.313095,0.365811,0.429304,0.393771,0.503864,6.105201
1.614112,1.640033,0.386198,0.401343,0.461924,0.425227,0.501825,6.645472
1.787698,1.732943,0.347462,0.355035,0.360569,0.336686,1.069182,1.25733
2.732515,2.757272,2.5333,2.487574,3.224729,2.345734,2.212924,2.091473
3.623452,3.743739,4.143044,4.531281,63.59696,31.820033,1.540717,3.226478
28.221046,30.758423,85.280006,92.513513,198.531455,127.038101,4.51934,6.388006
2.165159,2.204478,1.044717,1.34092,7.075648,3.747816,1.239563,0.992001
1.927789,1.968565,0.509689,0.518135,0.759874,0.767447,0.764825,0.823657
2.095842,1.964487,1.045882,0.942197,3.895481,1.993903,1.548581,1.458585
2.045164,2.099918,0.368141,0.363772,0.427265,0.399014,0.497748,233.980182
1.765563,1.761776,0.429304,0.36086,0.715021,0.67978,0.609588,8.894802
1.941188,1.924586,0.534737,0.508524,0.938702,0.901131,0.711526,0.698419
1.958663,1.952546,0.329114,0.313095,0.743272,0.573473,2.452915,2.192537
20.048546,32.665243,38.796656,40.212427,607.647782,200.678847,3.895772,4.089745
3.664518,3.824707,0.542892,0.549882,0.209991,0.177954,0.534445,3677.917882
2.809989,2.779407,0.092618,0.058542,0.077181,0.059124,2.290397,1.987204
2.029436,1.998564,0.291542,0.225137,0.302901,0.285135,1.414605,1.252379
1.815075,1.802261,0.534736,0.539105,0.518135,0.48435,0.674245,4.335852
3.926062,3.78131,3.743448,1.946429,1.325483,0.598229,2.789018,2222.776343
3.817134,3.815095,5.111453,5.191256,14.762342,14.332747,2.048658,4.891267
28.758695,30.571149,70.569797,73.135135,1868.606825,1080.609798,2.200983,2.003514
2.443886,2.380976,3.711701,3.803445,7.156616,5.661043,7.250982,9.753992
2.348647,2.324182,0.611044,0.603763,0.831521,0.823949,1.267815,2.497768
6.607026,6.734886,7.952022,7.986681,75.712415,36.37374,2.14914,1.977885
6.603823,6.977789,12.909113,11.112969,361.167404,91.375886,1.817988,1.685178
2.041668,2.009922,0.622694,0.588036,0.927343,0.881908,1.6578,8.836552
262.791593,172.324409,427.404261,423.619165,757.889549,498.182595,3.036872,2.885714
2.241175,2.232438,0.446196,0.399888,0.301736,0.290086,1.106462,20.454841
2.496311,2.397868,0.66813,0.667547,1.357229,1.069473,1.200245,1.735856
4.410704,4.014602,3.618501,3.935673,10.593377,9.349736,5.373288,4.404878
2.671936,2.628539,0.798028,0.959672,0.949769,0.932003,0.689682,4.531863
2.95008,2.909597,1.30859,1.28529,6.334998,3.405597,2.097297,2.173023
2.387092,2.455828,0.445614,0.40513,0.555706,0.498913,0.673081,196.094268
3.149879,3.156577,1.030446,0.9687,3.269583,2.235933,1.926334,1.810416
289.519396,301.252145,1048.95374,1067.472926,5840.679651,5950.166683,3.186285,4.777971
2.72407,2.676013,0.556581,0.583958,0.533571,0.517844,1.091899,1.007145
5.064853,5.024077,17.901735,18.51045,61.858192,24.560022,2.425829,2.230399
3.498505,3.444624,0.881907,0.839676,1.142578,1.136461,1.209565,1.726826
3.392199,3.37385,0.919188,0.89414,1.184226,1.153354,1.247719,2.54029
