B&B-HB-MHV,BestFS-HB-MHV,B&B-HB-MVPWU,BestFS-HB-MVPWU,B&B-HB-MCF,BestFS-HB-MCF,01LP,BoolOpt
0.146208,0.131354,0.024465,0.01631,0.038737,0.026213,0.232127,0.39581
0.146499,0.133684,0.059997,0.045435,0.083007,0.046018,0.210283,0.189604
0.130481,0.113588,0.052425,0.038445,0.043979,0.030581,0.195139,0.18145
0.153198,0.134558,0.059998,0.045436,0.064075,0.045727,0.21407,0.20271
0.173003,0.155528,0.055628,0.04194,0.064076,0.04893,0.240282,0.216691
0.168926,0.149703,0.053299,0.039319,0.063202,0.045436,0.247855,0.220476
0.17242,0.154945,0.050386,0.03728,0.059124,0.043396,0.217856,0.184362
0.158732,0.144751,0.052134,0.03961,0.060289,0.04427,0.196012,0.193682
0.156984,0.140383,0.029708,0.020678,0.04893,0.034076,0.284261,0.236204
0.165139,0.143878,0.059997,0.044852,0.070483,0.038737,0.220477,0.213778
0.129898,0.112423,0.060871,0.046309,0.070483,0.052134,0.211157,0.278436
0.177372,0.177663,0.075434,0.048057,0.073686,0.057668,0.21873,0.215817
0.161936,0.148247,0.063784,0.049221,0.097277,0.055338,0.204459,0.186983
0.1631,0.148538,0.066697,0.051552,0.075142,0.056794,0.186692,0.246689
0.157567,0.139218,0.029708,0.022717,0.03262,0.023009,0.251641,0.223972
0.157566,0.145626,0.043105,0.031164,0.047765,0.035242,0.26766,0.267951
0.160188,0.14912,0.059706,0.045144,0.062619,0.045144,0.233583,0.280184
0.175624,0.146791,0.06291,0.043105,0.063493,0.051843,0.210574,0.267077
0.159314,0.142131,0.048348,0.035242,0.057376,0.041067,0.241447,0.22339
0.10019,0.086792,0.039902,0.029708,0.053008,0.039319,0.230962,0.37484
0.172712,0.152033,0.062037,0.048639,0.076599,0.055338,0.225719,0.212031
0.166596,0.145334,0.044271,0.031746,0.047474,0.032911,0.237078,0.227175
0.192517,0.155237,0.076016,0.073103,0.088249,0.066114,0.1931,0.16077
0.178828,0.135432,0.036698,0.027377,0.0466,0.04427,0.283969,0.254845
0.168051,0.147373,0.060289,0.045727,0.071939,0.050678,0.254262,0.220185
0.175916,0.159605,0.06291,0.049803,0.072521,0.054173,0.224554,0.177664
0.180575,0.161353,0.083298,0.065531,0.09553,0.070774,0.221059,0.198633
0.156984,0.145334,0.048348,0.036115,0.058833,0.041066,0.213195,0.212322
0.178828,0.162809,0.076308,0.057667,0.083298,0.062619,0.179119,0.185818
0.145335,0.129606,0.044853,0.031746,0.054755,0.037863,0.214069,0.268242
0.179119,0.161353,0.07456,0.056503,0.075726,0.054755,0.212031,0.260087
0.175333,0.155237,0.05359,0.039901,0.07223,0.050677,0.245524,0.242321
0.174751,0.159605,0.071357,0.047183,0.086211,0.041357,0.332317,0.288048
0.163974,0.14679,0.050386,0.039901,0.06291,0.044561,0.248728,0.209409
0.166887,0.149412,0.058832,0.04427,0.061746,0.047473,0.242612,0.371636
0.179702,0.161936,0.073978,0.054173,0.072813,0.053299,0.282513,0.261543
0.170965,0.154072,0.043396,0.031747,0.054173,0.03728,0.276106,0.24465
0.171256,0.140674,0.074852,0.054172,0.080676,0.071939,0.182323,0.194264
0.222225,0.187565,0.098442,0.088249,0.105724,0.094074,0.166887,0.140383
0.173585,0.173003,0.061454,0.046892,0.069318,0.053881,0.270863,0.214652
0.207371,0.198342,0.074851,0.058832,0.085628,0.066114,0.235622,0.208536
0.184653,0.172712,0.035242,0.025339,0.038736,0.025047,0.333482,0.263291
0.189604,0.163974,0.054755,0.036698,0.05592,0.036698,0.252223,0.262417
0.178828,0.161936,0.0699,0.05126,0.078055,0.057376,0.196885,0.264747
0.201255,0.188731,0.049221,0.02563,0.041941,0.030872,0.326201,0.272028
0.189022,0.170964,0.04194,0.029125,0.050095,0.034659,0.299114,0.256301
0.193973,0.1698,0.066114,0.050095,0.077181,0.055047,0.24232,0.303483
0.159606,0.147082,0.036989,0.027669,0.046018,0.033494,0.229506,0.203876
0.184945,0.184653,0.059997,0.047765,0.06291,0.046892,0.216691,0.228632
0.200671,0.183488,0.067862,0.054464,0.069027,0.05126,0.233001,0.212613
0.187566,0.175042,0.036698,0.027378,0.045726,0.035532,0.268824,0.75667
0.193099,0.168634,0.085045,0.060289,0.097277,0.064949,0.215526,0.190187
0.185818,0.168052,0.074852,0.059706,0.087958,0.06757,0.233583,0.228923
0.19572,0.178828,0.059415,0.057376,0.088831,0.069318,0.221642,0.236205
0.182905,0.17009,0.089123,0.079802,0.092035,0.079803,0.212031,0.170964
0.187857,0.177372,0.094075,0.080385,0.095531,0.086501,0.207662,0.168051
0.199798,0.189021,0.073977,0.071065,0.084172,0.075434,0.186692,0.199215
0.201546,0.194264,0.039901,0.031747,0.050095,0.040192,0.312221,0.292998
0.231253,0.222225,0.066114,0.058832,0.085045,0.069027,0.28397,0.4028
0.227467,0.212322,0.063784,0.054172,0.063493,0.053008,0.340473,0.279601
0.208827,0.195138,0.044562,0.032911,0.03262,0.024174,0.195138,0.920061
0.198633,0.210866,0.080386,0.06757,0.081841,0.066988,0.289212,0.262126
0.244068,0.224263,0.064076,0.057668,0.081842,0.061163,0.28863,0.858025
0.20708,0.200963,0.081841,0.070482,0.104268,0.07456,0.22135,0.200381
0.197177,0.188148,0.033494,0.027378,0.045435,0.032329,0.280183,0.251349
0.252515,0.265038,0.093783,0.070192,0.092327,0.077473,0.246398,0.230088
0.252223,0.231544,0.080094,0.069609,0.092909,0.075434,0.248728,0.224554
0.276106,0.233292,0.113005,0.090288,0.145043,0.096404,0.191643,0.177954
0.223972,0.210283,0.071065,0.066988,0.081842,0.068735,0.297949,0.295037
0.233583,0.227758,0.061162,0.052716,0.067571,0.053882,0.312221,0.266494
0.262709,0.246981,0.094365,0.076308,0.099316,0.086793,0.256592,0.203002
0.224846,0.214361,0.082715,0.071065,0.079221,0.083589,0.326784,0.313386
0.189604,0.205041,0.063493,0.048057,0.061453,0.050677,0.230962,0.228923
0.234166,0.199507,0.056794,0.045436,0.063493,0.048638,0.281348,0.505611
0.232418,0.220477,0.059706,0.047474,0.067862,0.05126,0.293581,0.346879
0.231835,0.223098,0.098734,0.084462,0.105433,0.082424,0.20009,0.187856
0.20737,0.214652,0.038154,0.032911,0.03961,0.029125,0.282514,0.45406
0.233875,0.221059,0.052716,0.043979,0.050095,0.043688,0.256009,0.644247
0.259213,0.250767,0.123781,0.110675,0.110384,0.095239,0.194846,0.188148
0.245816,0.232709,0.067279,0.059124,0.080968,0.069609,0.258922,0.225137
0.221933,0.244068,0.076016,0.070483,0.077473,0.06291,0.264456,0.375714
0.273485,0.254553,0.113005,0.078055,0.098734,0.083297,0.249893,0.21669
0.20708,0.202128,0.025047,0.01631,0.022135,0.013397,0.332026,0.282805
0.203002,0.19106,0.029125,0.022718,0.033203,0.025047,0.290668,0.294746
0.34222,0.291834,0.426974,0.056212,0.069609,0.098443,0.53794,0.436585
0.318629,0.30989,0.094074,0.082133,0.110966,0.102229,0.348627,0.328823
0.283096,0.293581,0.110676,0.105724,0.146791,0.135432,0.352122,0.459594
0.288047,0.232418,0.074851,0.068443,0.079803,0.145334,0.337269,0.272902
0.221351,0.203876,0.076307,0.063202,0.108928,0.058541,0.245816,0.427848
0.257175,0.223098,0.04893,0.04427,0.066114,0.061454,0.263873,0.691429
0.199215,0.186109,0.026213,0.02097,0.020387,0.012815,0.319793,0.470953
0.239409,0.227759,0.085045,0.081551,0.112423,0.087084,0.250767,0.208827
0.414159,0.396975,0.980059,1.104423,0.312512,0.358821,0.291542,0.240864
0.226885,0.219894,0.041067,0.036407,0.050386,0.038445,0.34688,0.318337
0.231835,0.224263,0.106016,0.100481,0.093783,0.087376,0.227758,0.200963
0.249893,0.236205,0.071357,0.062036,0.07456,0.065823,0.282804,0.253388
0.244651,0.235622,0.036989,0.029998,0.043688,0.032621,0.36552,0.318338
0.200672,0.193973,0.032037,0.027669,0.038445,0.031164,0.306978,0.323579
0.195138,0.1864,0.028542,0.02563,0.03495,0.026504,0.369889,0.371345
0.229215,0.219894,0.05359,0.04893,0.057668,0.04893,0.322123,0.324162
0.276397,0.267077,0.099026,0.091744,0.104559,0.098152,0.245525,0.196012
0.210574,0.20708,0.05592,0.051842,0.06524,0.053882,0.319503,0.266495
0.320376,0.299406,0.301445,0.072813,0.07456,0.085919,0.406586,0.334647
0.285134,0.289794,0.073104,0.063784,0.084463,0.06757,0.389694,0.326492
0.313969,0.316589,0.108637,0.100481,0.108345,0.087375,0.422314,0.380082
0.271737,0.263,20.317662,0.085046,0.128733,0.086793,0.397266,0.77298
0.292125,0.268242,0.096404,0.092909,0.127859,0.094948,0.377461,0.389403
0.29562,0.292124,0.103976,0.101938,0.101646,0.09553,0.376587,0.451439
0.278727,0.273485,0.078347,0.089997,0.088249,0.083298,0.345715,0.324162
0.294746,0.282513,0.079221,0.075143,0.084754,0.073978,0.352996,0.559784
0.313386,0.313386,0.106016,0.097569,0.107763,0.094948,0.355326,0.29795
0.275523,0.278435,0.093491,0.106889,0.089123,0.074852,0.389984,0.391733
0.29329,0.281931,0.11184,0.098443,0.123199,0.113588,0.392897,0.307269
0.242612,0.235331,0.038154,0.048348,0.047765,0.033202,0.558037,0.497456
0.243485,0.236204,0.048057,0.045144,0.047183,0.036698,0.345715,0.306978
0.215817,0.208244,0.05825,0.054173,0.065532,0.057377,0.284261,0.40047
0.212322,0.224846,0.090287,0.047183,0.072813,0.033494,0.306396,0.615122
0.245524,0.234457,0.070192,0.067862,0.07689,0.069318,0.25834,0.241738
0.223681,0.225137,0.05126,0.053881,0.058833,0.050677,0.295619,0.281057
0.219312,0.215526,0.068735,0.060289,0.095822,0.087375,0.248728,0.252223
0.209118,0.222516,0.075434,0.088832,0.062619,0.054172,0.236787,0.257757
0.230962,0.227176,0.064657,0.062327,0.074269,0.064658,0.375132,0.331152
0.520174,0.341928,0.175624,0.389693,0.089996,0.163975,0.472991,0.269116
0.239117,0.236495,0.08155,0.078637,0.102229,0.073395,0.259796,0.715894
0.253097,0.251349,0.089996,0.085045,0.09786,0.087666,0.29096,0.263874
0.254262,0.247855,0.055047,0.050969,0.0466,0.037862,0.322706,0.515805
0.222807,0.211157,0.036698,0.030581,0.043105,0.049513,0.348337,0.304066
0.286591,0.270281,0.078638,0.080968,0.100191,0.103977,0.22805,0.565318
0.258922,0.266495,0.096696,0.091162,0.085919,0.075434,0.229215,0.606967
0.258048,0.243195,0.074269,0.069026,0.08155,0.072813,0.258922,0.245233
0.276106,0.277271,0.096404,0.093201,0.112131,0.103685,0.203584,0.200381
0.253388,0.246981,0.057085,0.051552,0.057668,0.047765,0.282514,0.335812
0.24669,0.246107,0.055629,0.050386,0.063202,0.053299,0.33523,0.264747
0.264456,0.26562,0.277562,0.294164,0.104268,0.094656,0.250185,0.233292
0.277854,0.265621,0.07456,0.073686,0.082424,0.113296,0.27931,0.269407
0.246689,0.243486,0.080385,0.073104,0.079221,0.065241,0.221642,0.5426
0.24203,0.236204,0.099899,0.090579,0.105433,0.094365,0.265038,0.20708
0.216108,0.206497,0.020097,0.015436,0.026795,0.018058,0.397849,0.329987
0.261835,0.250185,0.096404,0.090579,0.105724,0.095822,0.249602,0.240282
0.25601,0.247272,0.076308,0.069027,0.075434,0.063493,0.320667,0.275523
0.251641,0.242903,0.065531,0.060872,0.073686,0.062619,0.30494,0.306105
0.238826,0.254844,0.061745,0.057959,0.064075,0.051552,0.325909,0.52163
0.258922,0.241738,0.069027,0.062619,0.192517,0.122325,0.314259,0.30028
0.284553,0.257466,0.094948,0.080386,0.102812,0.083588,0.241738,0.23766
0.240864,0.229797,0.056212,0.048639,0.063201,0.052134,0.302027,0.272028
0.334356,0.329696,0.133393,0.127568,0.144752,0.127277,0.189313,1.270145
0.308435,0.283387,0.063784,0.054173,0.10951,0.088832,0.502407,0.743563
0.23766,0.24669,0.066988,0.063493,0.065823,0.091744,0.299115,0.243485
0.273193,0.275232,0.094074,0.075143,0.096695,0.078055,0.312221,0.280765
0.304649,0.299406,0.12349,0.113005,0.143005,0.103103,0.219894,0.205623
0.265038,0.262417,0.054756,0.047474,0.057668,0.045726,0.307852,0.489593
0.246981,0.23737,0.047765,0.041066,0.063784,0.043688,0.338142,0.397266
0.242612,0.232418,0.051551,0.049513,0.053299,0.04194,0.297658,0.504155
0.242903,0.232418,0.147665,0.139801,0.063784,0.051842,0.46105,0.488719
0.278436,0.266495,0.08388,0.073686,0.08854,0.074269,0.278727,0.273193
0.272611,0.257758,0.079511,0.071065,0.075725,0.066406,0.327657,0.470952
0.267368,0.263291,0.039901,0.03262,0.047183,0.036116,0.349501,0.295328
0.265621,0.261835,0.039319,0.034659,0.046018,0.04194,0.33756,0.322706
0.266204,0.295329,0.039901,0.033202,0.046309,0.036989,0.373383,0.346006
0.286009,0.287173,0.043105,0.037572,0.049804,0.040484,0.366102,0.345132
0.29358,0.285135,0.04194,0.035533,0.051843,0.040775,0.37018,0.339307
0.259796,0.24931,0.066697,0.058541,0.064367,0.058833,0.291251,0.329696
0.267951,0.25834,0.166596,0.123781,0.108928,0.096113,0.250767,0.274359
0.325618,0.308143,0.117083,0.108928,0.133976,0.118248,0.296493,0.280765
0.298241,0.290377,0.087957,0.080385,0.116792,0.103686,0.269989,0.283388
0.252806,0.240282,0.060872,0.053882,0.06291,0.049221,0.343967,0.312512
0.264747,0.280184,0.044561,0.04194,0.052425,0.058833,0.377753,0.331153
0.290959,0.290378,0.238243,0.234748,0.132228,0.115335,0.292415,0.266203
0.296785,0.27727,0.102812,0.094366,0.210866,0.101064,0.260961,0.258339
0.291834,0.342802,0.10951,0.120577,0.166887,0.129315,0.320375,0.251058
0.310765,0.297367,0.263582,0.252223,0.116791,0.102521,0.292416,0.25164
0.288339,0.368723,0.066114,0.057376,0.07456,0.062327,0.320376,0.316299
0.306687,0.299406,0.041358,0.033493,0.048057,0.036406,0.440663,0.40513
0.306687,0.294163,0.072521,0.065823,0.082133,0.070482,0.345715,0.313968
0.295328,0.287465,0.057667,0.050095,0.065532,0.053008,0.378043,0.393771
0.313386,0.30261,0.132811,0.122325,0.133976,0.121743,0.253971,0.232419
0.33057,0.319502,0.138635,0.130772,0.151159,0.137179,0.209118,0.204459
0.35154,0.334065,0.108345,0.101938,0.11883,0.103685,0.321832,0.253679
0.272902,0.264456,0.022426,0.016893,0.031747,0.019805,0.419693,0.408043
0.349792,0.338143,0.115626,0.105433,0.13281,0.110676,0.373966,0.525999
0.355326,0.368141,0.080385,0.072522,0.117083,0.077182,0.412411,0.388237
0.375713,0.363481,0.085919,0.074269,0.122325,0.092618,0.350083,1.307134
0.385325,0.358821,0.111549,0.101938,0.120578,0.107763,0.374548,0.698128
0.38882,0.382704,0.662887,0.572599,0.12116,0.103103,0.457846,0.371636
0.373383,0.369597,0.085919,0.077473,0.10019,0.080385,0.431634,0.696964
0.415033,0.390859,0.140091,0.131355,0.142131,0.125529,0.340472,0.336103
0.348627,0.313386,0.127568,0.099317,0.128151,0.105724,0.316007,0.475904
0.382121,0.378335,0.06757,0.063784,0.103103,0.098734,0.487263,1.030737
0.412703,0.392607,0.356782,0.311347,0.216108,0.178828,0.423479,0.382122
0.381539,0.37717,0.108928,0.100481,0.126403,0.101064,0.367559,0.50066
0.315133,0.296202,0.081259,0.08621,0.095531,0.080968,0.308434,0.53794
0.32125,0.313968,0.13514,0.131936,0.113879,0.096404,0.30261,0.287173
0.300571,0.277562,0.084463,0.076017,0.096695,0.07922,0.315425,0.498039
0.38183,0.366394,0.096113,0.085628,0.108928,0.081842,0.385033,0.625024
0.429886,0.386782,0.092327,0.084463,0.085337,0.070774,0.404547,0.392315
0.374549,0.366103,0.136597,0.121742,0.14213,0.126694,0.349501,0.31426
0.368141,0.344841,0.078347,0.067571,0.096113,0.074851,0.401926,0.452312
0.382995,0.366102,0.089705,0.079802,0.108345,0.090871,0.511436,0.452896
0.383286,0.333191,0.079511,0.064075,0.138344,0.080385,0.368433,0.342803
0.335813,0.333191,0.076599,0.068443,0.085627,0.071939,0.370471,0.373092
0.39814,0.377753,0.11883,0.111258,0.13951,0.120869,0.305522,0.284843
0.336104,0.306979,0.09553,0.089414,0.107471,0.092618,0.299406,0.308435
0.304066,0.29562,0.073396,0.067279,0.084754,0.071065,0.348045,0.324745
0.399305,0.394063,0.113006,0.105724,0.126112,0.109511,0.279892,3.548019
0.353578,0.334939,0.105433,0.095239,0.11184,0.092326,0.354453,0.357947
0.348045,0.338433,0.065822,0.058542,0.077181,0.063202,0.382121,0.318628
0.339889,0.326492,0.056503,0.050677,0.072812,0.059124,0.372219,0.63085
0.346006,0.330861,0.083589,0.075142,0.091744,0.078347,0.359112,0.773562
0.352705,0.318628,0.103103,0.086501,0.094948,0.092327,0.360568,0.365228
0.343385,0.361151,0.127277,0.136596,0.112714,0.09786,0.357365,0.341346
0.359403,0.347463,0.073396,0.066405,0.082424,0.07223,0.425517,0.333482
0.354161,0.315133,0.092327,0.077764,0.10019,0.080094,0.296203,0.325327
0.336104,0.3562,0.073978,0.069609,0.082133,0.069027,0.340764,0.347463
0.402217,0.39581,0.136015,0.126112,0.146499,0.129316,0.273193,0.253097
0.355617,0.347754,0.110966,0.087958,0.099899,0.077182,0.283387,0.512019
0.378334,0.405713,0.058833,0.051551,0.081842,0.067279,0.447653,0.477069
0.40513,0.365811,0.611335,0.612792,0.133102,0.114462,0.294163,0.292707
0.366977,0.351248,0.073977,0.066406,0.084754,0.071356,0.396975,3.079395
0.340181,0.327075,0.124073,0.113005,0.119995,0.105433,0.292707,0.268242
0.385907,0.368432,0.107181,0.107181,0.087667,0.080967,0.440372,0.457847
0.408917,0.405421,0.134849,0.126986,0.14446,0.133685,0.296202,0.253389
0.350084,0.356491,0.062619,0.054755,0.058833,0.045727,0.390858,0.624733
0.393188,0.384159,0.0999,0.091453,0.103686,0.087084,0.360277,0.848705
0.438041,0.410081,0.191351,0.164265,0.182323,0.152906,0.466292,0.803852
0.394936,0.382121,0.099608,0.092035,0.112131,0.095531,0.407751,0.385034
0.35853,0.325328,0.226011,0.166013,0.173003,0.164557,0.251641,0.237952
0.358821,0.373092,0.134849,0.102229,0.214652,0.091161,0.355909,0.599977
0.467458,0.45406,0.196886,0.183488,0.209118,0.190187,0.258631,0.241447
0.385034,0.37018,0.082424,0.075725,0.091744,0.077472,0.427265,0.35154
0.45639,0.431925,0.297658,0.247854,0.168925,0.138635,0.355617,0.336686
0.395228,0.38183,0.147373,0.131937,0.13514,0.113588,0.290377,1.015301
0.382704,0.365229,0.080967,0.0699,0.09087,0.080385,0.39581,0.35154
0.36319,0.352414,0.037571,0.030582,0.049222,0.035824,0.68211,0.827444
0.455808,0.436002,0.804143,0.763368,0.169508,0.147082,0.353869,0.412993
0.404548,0.390568,0.099025,0.086501,0.106307,0.09786,0.353287,0.336394
0.438333,0.461341,0.153198,0.139509,0.156402,0.135723,0.301154,0.352997
0.468913,0.452604,0.186692,0.171255,0.20038,0.179702,0.330278,0.281348
0.418528,0.41911,0.139509,0.099899,0.242612,0.113588,0.339598,1.066852
0.48202,0.517844,0.218147,0.202419,0.228632,0.205623,0.262126,0.243486
0.541436,0.484933,0.780552,0.704536,0.246398,0.221059,0.304066,0.411828
0.379208,0.39814,0.064949,0.068735,0.066114,0.050386,0.428139,0.45406
0.447653,0.442119,0.175625,0.16077,0.173294,0.153489,0.332026,0.326492
0.451148,0.429304,0.14213,0.127276,0.166013,0.142422,0.32358,0.361734
0.467457,0.451439,0.162809,0.148247,0.17708,0.159897,0.336977,0.341637
0.41445,0.396683,0.147955,0.117374,0.151451,0.121451,0.325327,0.301736
0.449109,0.466583,0.163683,0.157567,0.17475,0.160188,0.328531,0.3096
0.427265,0.415323,0.065532,0.054755,0.071648,0.053299,0.484059,0.576094
0.487554,0.510854,0.257174,0.2397,0.159897,0.141257,0.367559,0.36785
0.433382,0.43309,1.787116,1.62052,0.176789,0.144169,0.338433,0.27931
0.446197,0.431343,0.135723,0.138344,0.148247,0.127276,0.409499,0.353287
0.401344,0.38649,0.26533,0.230962,0.114461,0.088831,0.33057,0.47503
0.486681,0.469205,0.149994,0.134849,0.183488,0.166595,0.33756,0.420275
0.462215,0.410664,0.139217,0.117374,0.150867,0.12116,0.363482,0.313968
0.401926,0.43076,0.068735,0.059706,0.058542,0.046018,0.504738,0.528038
0.494835,0.479981,0.195721,0.180867,0.185527,0.162809,0.369598,0.329987
0.40746,0.394644,0.049512,0.040775,0.05825,0.046017,0.532989,0.51668
0.494836,0.479691,0.131936,0.117665,0.141257,0.11883,0.423188,0.578424
0.484351,0.469497,0.160771,0.150577,0.145335,0.128442,0.406004,0.374549
0.480273,0.460759,0.156984,0.141548,0.151742,0.129024,0.357656,0.343094
0.496292,0.445614,0.08388,0.06757,0.138635,0.071647,0.567939,0.495709
0.515806,0.489593,0.111258,0.107471,0.121451,0.112714,0.431051,0.425809
0.453477,0.435711,0.089997,0.077764,0.101937,0.083298,0.428721,0.404839
0.46571,0.491923,0.166887,0.169799,0.172129,0.153781,0.338433,0.316298
0.506485,0.492505,0.187274,0.171547,0.198342,0.175042,0.357365,0.315716
0.499204,0.507068,0.333482,0.149412,0.126986,0.113005,0.450565,0.389111
0.543765,0.519883,0.229797,0.212613,0.204167,0.180284,0.301153,0.348336
0.452022,0.441245,0.199215,0.184944,0.12815,0.108054,0.484059,0.596191
0.513184,0.499204,0.144169,0.131646,0.157275,0.13514,0.399305,0.520757
0.449109,0.437459,0.171255,0.162809,0.184944,0.166886,0.322415,0.304357
0.496291,0.478816,0.117374,0.104559,0.129607,0.110676,0.421441,0.39348
0.555124,0.496,0.204458,0.169799,0.186692,0.152906,0.37251,0.341929
0.533863,0.505029,0.130189,0.125529,0.139801,0.130772,0.445613,0.376296
0.502407,0.451147,0.096404,0.096695,0.119122,0.098443,0.472117,0.45406
0.494253,0.497457,0.095821,0.091161,0.106016,0.108928,0.497165,0.510272
0.508524,0.490466,0.108345,0.095531,0.112714,0.091744,0.416488,0.536193
0.469205,0.493379,0.147082,0.133685,0.156402,0.137762,0.456973,0.509398
0.645703,0.578133,0.256883,0.242612,0.26766,0.246398,0.284261,0.239117
0.489592,0.488428,0.071065,0.059706,0.082133,0.065822,0.57726,0.490175
0.584249,0.562114,0.256592,0.23533,0.275523,0.247855,0.258631,0.250767
0.515805,0.527747,0.160771,0.145335,0.160188,0.137762,0.39581,0.393479
0.533572,0.51231,0.184071,0.162809,0.197759,0.175915,0.436293,0.369597
0.486389,0.469205,0.185527,0.173586,0.199507,0.177372,25.973171,0.394353
0.675702,0.675119,0.228341,0.231253,0.231835,0.220768,0.596773,0.442701
0.639878,0.600851,0.187857,0.15145,0.176207,0.136305,0.503572,2.818144
0.536484,0.517844,0.176498,0.166886,0.206497,0.175915,0.468622,0.392606
0.495127,0.476196,0.282804,0.254845,0.105433,0.085628,0.447652,0.528329
0.477069,0.455225,0.089122,0.078929,0.098443,0.081259,0.518427,1.241603
0.594151,0.576676,0.211448,0.196012,0.224845,0.20242,0.336394,0.315716
0.462506,0.448818,0.136306,0.125529,0.126112,0.115044,0.413868,0.501243
0.560076,0.536775,0.145625,0.131645,0.158732,0.137179,0.418236,1.062192
0.461342,0.450565,0.1631,0.150285,0.145043,0.122034,0.3562,0.787251
0.554542,0.544056,0.106307,0.092909,0.118247,0.098151,0.592695,1.130636
0.55658,0.534446,0.189604,0.173876,0.201837,0.181741,0.390568,0.43076
0.58687,0.567648,0.20941,0.198051,0.203293,0.179993,0.415615,0.522213
0.62648,0.562988,0.772107,0.749971,0.230088,0.213778,0.36319,0.334356
0.742399,0.677158,2.773582,2.890083,0.195429,0.191352,0.38649,0.323289
0.574055,0.590365,0.167178,0.159606,0.18407,0.158441,0.438041,0.38416
0.618617,0.595317,0.252223,0.235039,0.254554,0.227759,0.404256,0.344841
0.491923,0.480855,0.101356,0.089123,0.112714,0.094074,0.563862,0.727254
0.605802,0.583959,0.119412,0.106598,0.129898,0.110967,0.427847,1.883519
0.552503,0.536776,0.094948,0.09087,0.163392,0.11417,0.509689,0.476487
0.579881,0.525708,0.238243,0.205623,0.244068,0.20242,0.300571,0.277562
0.538523,0.532989,0.105433,0.100481,0.099608,0.08854,0.403674,1.054328
0.559784,0.522796,0.166886,0.136305,0.163683,0.133684,0.545222,0.430177
0.609879,0.567065,0.159023,0.134267,0.132811,0.120287,0.472117,0.904043
0.542018,0.521048,0.133684,0.125238,0.139218,0.105432,0.440954,0.539979
0.656189,0.611627,0.173585,0.159314,0.176207,0.156693,0.548716,0.597647
0.569396,0.553667,0.125529,0.112714,0.137762,0.119413,0.468331,0.528038
0.569687,0.562697,0.083297,0.08155,0.096112,0.085919,0.627354,0.664344
0.693177,0.704244,0.261252,0.160188,0.420857,0.171838,0.821036,2.846395
0.500661,0.447944,0.228341,0.217855,0.23737,0.210865,0.318338,0.325036
0.569978,0.576677,0.156984,0.156984,0.159314,0.148247,0.396975,0.367559
0.603472,0.555707,0.125529,0.114461,0.298241,0.272902,0.408916,4.473031
0.53561,0.516097,0.168926,0.154363,0.186109,0.164557,0.406295,0.645703
0.664634,0.646286,0.1398,0.124946,0.155819,0.131354,0.602016,0.806765
0.699002,0.701914,0.341929,0.239699,0.315425,0.170964,0.447943,1.782455
0.577842,0.567356,0.142421,0.128151,0.127859,0.10718,0.48901,2.125841
0.654732,0.601433,0.22834,0.194555,0.246981,0.203002,0.355617,0.623859
0.609005,0.589783,0.177372,0.159896,0.179702,0.156984,0.485224,0.663178
0.60784,0.584541,0.167761,0.154071,0.175333,0.154363,0.458429,0.536776
0.76133,0.739777,0.192226,0.152324,0.196303,0.161935,0.641335,0.567939
0.769485,0.755505,0.351249,0.325035,0.195429,0.172129,0.690265,0.596773
0.817541,0.792785,0.314842,0.295619,0.315424,0.287756,0.43309,0.399596
0.802105,0.777057,0.255718,0.243486,0.256884,0.230671,0.531532,0.443866
0.609588,0.558911,0.163683,0.138344,0.234749,0.198051,0.446778,4.099647
0.580755,0.564153,0.115335,0.102229,0.090288,0.0699,0.350375,2.436313
0.615996,0.560658,0.080677,0.064075,0.080677,0.069026,0.722884,0.692595
0.705119,0.708904,0.238534,0.221059,0.25601,0.23067,0.492796,0.401926
0.634636,0.648907,0.221059,0.20504,0.235331,0.212905,0.477652,0.429886
0.644538,0.622403,0.186401,0.167178,0.192517,0.168052,0.472409,0.563861
0.699293,0.634636,2.238263,2.103123,0.28659,0.182906,0.674537,1.268106
0.6658,0.631723,0.170381,0.155528,0.23271,0.129607,0.458138,1.038018
0.663469,0.658227,0.207662,0.193682,0.231545,0.197177,0.437168,0.562114
0.592113,0.59153,0.085627,0.074269,0.104559,0.087375,0.626772,0.70308
0.696672,0.682984,0.198633,0.184653,0.209992,0.184071,0.445614,0.530077
0.622112,0.650946,0.253679,0.258631,0.277853,0.273485,0.473573,0.463671
0.580172,0.581337,0.025048,0.01631,0.036406,0.021844,0.664635,0.608714
0.743272,0.735117,0.236787,0.218438,0.199215,0.195429,0.559202,0.705118
0.787251,0.835016,0.29795,0.348044,0.329113,0.298532,0.43775,0.327948
0.715895,0.703079,0.243194,0.245234,0.213778,0.309018,0.528329,0.593278
0.629393,0.623277,0.117083,0.111258,0.136015,0.117956,0.565027,0.75201
0.671916,0.660266,0.193682,0.183488,0.154654,0.136597,0.415324,2.297095
0.676867,0.667255,0.205623,0.194556,0.166013,0.148247,0.388237,2.138072
0.834433,0.82191,0.135141,0.136597,0.165722,0.139509,0.660849,0.777349
0.666382,0.681818,0.140966,0.130481,0.151742,0.137762,0.634635,0.581336
0.785795,0.764825,0.179119,0.16747,0.156402,0.137471,0.482603,0.532698
0.644247,0.650363,0.138344,0.140383,0.158441,0.156402,0.505903,1.064814
